Category,Law? 0/1,State,Subcategory,Year
Domestic violence,0,Hawaii,Restraining order,1998
Domestic violence,0,Hawaii,Restraining order,1998
Domestic violence,1,Hawaii,Restraining order,1998
Domestic violence,0,Hawaii,Restraining order,1998
Domestic violence,1,Hawaii,Restraining order,1998
Domestic violence,1,Hawaii,Restraining order,1998
Domestic violence,0,Hawaii,Restraining order,1998
Domestic violence,1,Hawaii,Restraining order,1998
Domestic violence,0,Hawaii,Restraining order,1998
Domestic violence,1,Hawaii,Restraining order,1998
Domestic violence,0,Hawaii,Stalking,1998
Domestic violence,1,Hawaii,Restraining order,1999
Domestic violence,0,Hawaii,Restraining order,1999
Domestic violence,0,Hawaii,Restraining order,1999
Domestic violence,1,Hawaii,Restraining order,1999
Domestic violence,0,Hawaii,Restraining order,1999
Domestic violence,1,Hawaii,Restraining order,1999
Domestic violence,1,Hawaii,Restraining order,1999
Domestic violence,0,Hawaii,Restraining order,1999
Domestic violence,1,Hawaii,Restraining order,1999
Domestic violence,0,Hawaii,Restraining order,1999
Domestic violence,1,Hawaii,Restraining order,1999
Gun trafficking,0,Hawaii,Personalized gun technology,2007
Gun trafficking,0,Hawaii,Crime gun identification,2008
Gun trafficking,0,Hawaii,Personalized gun technology,2008
Gun trafficking,0,Hawaii,Crime gun identification,2009
Gun trafficking,0,Hawaii,Personalized gun technology,2009
Gun trafficking,0,Hawaii,Crime gun identification,2010
Gun trafficking,0,Hawaii,Personalized gun technology,2010
Gun trafficking,0,Hawaii,Crime gun identification,2011
Gun trafficking,0,Hawaii,Personalized gun technology,2011
Gun trafficking,0,Hawaii,Crime gun identification,2012
Gun trafficking,0,Hawaii,Personalized gun technology,2012
Gun trafficking,0,Hawaii,Crime gun identification,2013
Gun trafficking,0,Hawaii,Personalized gun technology,2013
Gun trafficking,0,Hawaii,Crime gun identification,2014
Gun trafficking,0,Hawaii,Personalized gun technology,2014
Gun trafficking,0,Hawaii,Crime gun identification,2015
Gun trafficking,0,Hawaii,Personalized gun technology,2015
Gun trafficking,0,Hawaii,Crime gun identification,2016
Gun trafficking,0,Hawaii,Personalized gun technology,2016
Gun trafficking,0,Hawaii,Crime gun identification,2017
Gun trafficking,0,Hawaii,Personalized gun technology,2017
Possession regulation,0,Hawaii,Age restrictions,1991
Possession regulation,0,Hawaii,Age restrictions,1991
Possession regulation,0,Hawaii,Age restrictions,1991
Possession regulation,0,Hawaii,Age restrictions,1992
Possession regulation,0,Hawaii,Age restrictions,1992
Possession regulation,0,Hawaii,Age restrictions,1992
Possession regulation,0,Hawaii,Age restrictions,1993
Possession regulation,0,Hawaii,Age restrictions,1993
Possession regulation,0,Hawaii,Age restrictions,1993
Possession regulation,1,Hawaii,Age restrictions,1994
Possession regulation,1,Hawaii,Age restrictions,1994
Possession regulation,0,Hawaii,Age restrictions,1994
Possession regulation,1,Hawaii,Age restrictions,1995
Possession regulation,1,Hawaii,Age restrictions,1995
Possession regulation,0,Hawaii,Age restrictions,1995
Possession regulation,1,Hawaii,Age restrictions,1996
Possession regulation,1,Hawaii,Age restrictions,1996
Possession regulation,0,Hawaii,Age restrictions,1996
Possession regulation,1,Hawaii,Age restrictions,1997
Possession regulation,1,Hawaii,Age restrictions,1997
Possession regulation,0,Hawaii,Age restrictions,1997
Possession regulation,1,Hawaii,Age restrictions,1998
Possession regulation,1,Hawaii,Age restrictions,1998
Possession regulation,0,Hawaii,Age restrictions,1998
Possession regulation,1,Hawaii,Age restrictions,1999
Possession regulation,1,Hawaii,Age restrictions,1999
Possession regulation,0,Hawaii,Age restrictions,1999
Possession regulation,1,Hawaii,Age restrictions,2000
Possession regulation,1,Hawaii,Age restrictions,2000
Possession regulation,0,Hawaii,Age restrictions,2000
Possession regulation,1,Hawaii,Age restrictions,2001
Possession regulation,1,Hawaii,Age restrictions,2001
Possession regulation,0,Hawaii,Age restrictions,2001
Possession regulation,1,Hawaii,Age restrictions,2002
Possession regulation,1,Hawaii,Age restrictions,2002
Possession regulation,0,Hawaii,Age restrictions,2002
Possession regulation,1,Hawaii,Age restrictions,2003
Possession regulation,1,Hawaii,Age restrictions,2003
Possession regulation,0,Hawaii,Age restrictions,2003
Possession regulation,1,Hawaii,Age restrictions,2004
Possession regulation,1,Hawaii,Age restrictions,2004
Possession regulation,0,Hawaii,Age restrictions,2004
Possession regulation,1,Hawaii,Age restrictions,2005
Possession regulation,1,Hawaii,Age restrictions,2005
Possession regulation,0,Hawaii,Age restrictions,2005
Possession regulation,1,Hawaii,Age restrictions,2006
Possession regulation,1,Hawaii,Age restrictions,2006
Possession regulation,0,Hawaii,Age restrictions,2006
Possession regulation,1,Hawaii,Age restrictions,2007
Possession regulation,1,Hawaii,Age restrictions,2007
Possession regulation,0,Hawaii,Age restrictions,2007
Possession regulation,1,Hawaii,Age restrictions,2008
Possession regulation,1,Hawaii,Age restrictions,2008
Possession regulation,0,Hawaii,Age restrictions,2008
Possession regulation,1,Hawaii,Age restrictions,2009
Possession regulation,1,Hawaii,Age restrictions,2009
Possession regulation,0,Hawaii,Age restrictions,2009
