Category,Law? 0/1,State,Subcategory,Year
Possession regulation,0,Alaska,Age restrictions,2006
Possession regulation,0,Alaska,Age restrictions,2006
Possession regulation,0,Alaska,Age restrictions,2007
Possession regulation,0,Alaska,Age restrictions,2007
Possession regulation,0,Alaska,Age restrictions,2007
Possession regulation,0,Alaska,Age restrictions,2008
Possession regulation,0,Alaska,Age restrictions,2008
Possession regulation,0,Alaska,Age restrictions,2008
Possession regulation,0,Alaska,Age restrictions,2009
Possession regulation,0,Alaska,Age restrictions,2009
Possession regulation,0,Alaska,Age restrictions,2009
